energy,nu_e,nu_mu,nu_tau,nu_e_bar,nu_mu_bar,nu_tau_bar
-1.977938,0.00E+00,0.00E+00,0.00E+00,7.19E-02,0.00E+00,0.00E+00
-1.975637,0.00E+00,0.00E+00,0.00E+00,7.23E-02,0.00E+00,0.00E+00
-1.973336,0.00E+00,0.00E+00,0.00E+00,7.28E-02,0.00E+00,0.00E+00
-1.971035,0.00E+00,0.00E+00,0.00E+00,7.32E-02,0.00E+00,0.00E+00
-1.968734,0.00E+00,0.00E+00,0.00E+00,7.37E-02,0.00E+00,0.00E+00
-1.966433,0.00E+00,0.00E+00,0.00E+00,7.41E-02,0.00E+00,0.00E+00
-1.964132,0.00E+00,0.00E+00,0.00E+00,7.46E-02,0.00E+00,0.00E+00
-1.961831,0.00E+00,0.00E+00,0.00E+00,7.50E-02,0.00E+00,0.00E+00
-1.95953,0.00E+00,0.00E+00,0.00E+00,7.55E-02,0.00E+00,0.00E+00
-1.957228,0.00E+00,0.00E+00,0.00E+00,7.59E-02,0.00E+00,0.00E+00
-1.954927,0.00E+00,0.00E+00,0.00E+00,7.63E-02,0.00E+00,0.00E+00
-1.952626,0.00E+00,0.00E+00,0.00E+00,7.68E-02,0.00E+00,0.00E+00
-1.950325,0.00E+00,0.00E+00,0.00E+00,7.72E-02,0.00E+00,0.00E+00
-1.948024,0.00E+00,0.00E+00,0.00E+00,7.77E-02,0.00E+00,0.00E+00
-1.945723,0.00E+00,0.00E+00,0.00E+00,7.81E-02,0.00E+00,0.00E+00
-1.943422,0.00E+00,0.00E+00,0.00E+00,7.85E-02,0.00E+00,0.00E+00
-1.941121,0.00E+00,0.00E+00,0.00E+00,7.90E-02,0.00E+00,0.00E+00
-1.93882,0.00E+00,0.00E+00,0.00E+00,7.94E-02,0.00E+00,0.00E+00
-1.936519,0.00E+00,0.00E+00,0.00E+00,7.99E-02,0.00E+00,0.00E+00
-1.934218,0.00E+00,0.00E+00,0.00E+00,8.03E-02,0.00E+00,0.00E+00
-1.931917,0.00E+00,0.00E+00,0.00E+00,8.08E-02,0.00E+00,0.00E+00
-1.929616,0.00E+00,0.00E+00,0.00E+00,8.12E-02,0.00E+00,0.00E+00
-1.927315,0.00E+00,0.00E+00,0.00E+00,8.17E-02,0.00E+00,0.00E+00
-1.925014,0.00E+00,0.00E+00,0.00E+00,8.22E-02,0.00E+00,0.00E+00
-1.922713,0.00E+00,0.00E+00,0.00E+00,8.26E-02,0.00E+00,0.00E+00
-1.920412,0.00E+00,0.00E+00,0.00E+00,8.31E-02,0.00E+00,0.00E+00
-1.918111,0.00E+00,0.00E+00,0.00E+00,8.36E-02,0.00E+00,0.00E+00
-1.91581,0.00E+00,0.00E+00,0.00E+00,8.41E-02,0.00E+00,0.00E+00
-1.913509,0.00E+00,0.00E+00,0.00E+00,8.46E-02,0.00E+00,0.00E+00
-1.911208,0.00E+00,0.00E+00,0.00E+00,8.51E-02,0.00E+00,0.00E+00
-1.908907,0.00E+00,0.00E+00,0.00E+00,8.56E-02,0.00E+00,0.00E+00
-1.906606,0.00E+00,0.00E+00,0.00E+00,8.62E-02,0.00E+00,0.00E+00
-1.904305,0.00E+00,0.00E+00,0.00E+00,8.67E-02,0.00E+00,0.00E+00
-1.902004,0.00E+00,0.00E+00,0.00E+00,8.73E-02,0.00E+00,0.00E+00
-1.899703,0.00E+00,0.00E+00,0.00E+00,8.78E-02,0.00E+00,0.00E+00
-1.897402,0.00E+00,0.00E+00,0.00E+00,8.84E-02,0.00E+00,0.00E+00
-1.895101,0.00E+00,0.00E+00,0.00E+00,8.90E-02,0.00E+00,0.00E+00
-1.8928,0.00E+00,0.00E+00,0.00E+00,8.95E-02,0.00E+00,0.00E+00
-1.890499,0.00E+00,0.00E+00,0.00E+00,9.01E-02,0.00E+00,0.00E+00
-1.888198,0.00E+00,0.00E+00,0.00E+00,9.07E-02,0.00E+00,0.00E+00
-1.885897,0.00E+00,0.00E+00,0.00E+00,9.13E-02,0.00E+00,0.00E+00
-1.883596,0.00E+00,0.00E+00,0.00E+00,9.19E-02,0.00E+00,0.00E+00
-1.881294,0.00E+00,0.00E+00,0.00E+00,9.25E-02,0.00E+00,0.00E+00
-1.878993,0.00E+00,0.00E+00,0.00E+00,9.31E-02,0.00E+00,0.00E+00
-1.876692,0.00E+00,0.00E+00,0.00E+00,9.37E-02,0.00E+00,0.00E+00
-1.874391,0.00E+00,0.00E+00,0.00E+00,9.42E-02,0.00E+00,0.00E+00
-1.87209,0.00E+00,0.00E+00,0.00E+00,9.48E-02,0.00E+00,0.00E+00
-1.869789,0.00E+00,0.00E+00,0.00E+00,9.54E-02,0.00E+00,0.00E+00
-1.867488,0.00E+00,0.00E+00,0.00E+00,9.60E-02,0.00E+00,0.00E+00
-1.865187,0.00E+00,0.00E+00,0.00E+00,9.66E-02,0.00E+00,0.00E+00
-1.862886,0.00E+00,0.00E+00,0.00E+00,9.72E-02,0.00E+00,0.00E+00
-1.860585,0.00E+00,0.00E+00,0.00E+00,9.78E-02,0.00E+00,0.00E+00
-1.858284,0.00E+00,0.00E+00,0.00E+00,9.83E-02,0.00E+00,0.00E+00
-1.855983,0.00E+00,0.00E+00,0.00E+00,9.89E-02,0.00E+00,0.00E+00
-1.853682,0.00E+00,0.00E+00,0.00E+00,9.95E-02,0.00E+00,0.00E+00
-1.851381,0.00E+00,0.00E+00,0.00E+00,1.00E-01,0.00E+00,0.00E+00
-1.84908,0.00E+00,0.00E+00,0.00E+00,1.01E-01,0.00E+00,0.00E+00
-1.846779,0.00E+00,0.00E+00,0.00E+00,1.01E-01,0.00E+00,0.00E+00
-1.844478,0.00E+00,0.00E+00,0.00E+00,1.02E-01,0.00E+00,0.00E+00
-1.842177,0.00E+00,0.00E+00,0.00E+00,1.02E-01,0.00E+00,0.00E+00
-1.839876,0.00E+00,0.00E+00,0.00E+00,1.03E-01,0.00E+00,0.00E+00
-1.837575,0.00E+00,0.00E+00,0.00E+00,1.03E-01,0.00E+00,0.00E+00
-1.835274,0.00E+00,0.00E+00,0.00E+00,1.04E-01,0.00E+00,0.00E+00
-1.832973,0.00E+00,0.00E+00,0.00E+00,1.05E-01,0.00E+00,0.00E+00
-1.830672,0.00E+00,0.00E+00,0.00E+00,1.05E-01,0.00E+00,0.00E+00
-1.828371,0.00E+00,0.00E+00,0.00E+00,1.06E-01,0.00E+00,0.00E+00
-1.82607,0.00E+00,0.00E+00,0.00E+00,1.06E-01,0.00E+00,0.00E+00
-1.823769,0.00E+00,0.00E+00,0.00E+00,1.07E-01,0.00E+00,0.00E+00
-1.821468,0.00E+00,0.00E+00,0.00E+00,1.07E-01,0.00E+00,0.00E+00
-1.819167,0.00E+00,0.00E+00,0.00E+00,1.08E-01,0.00E+00,0.00E+00
-1.816866,0.00E+00,0.00E+00,0.00E+00,1.09E-01,0.00E+00,0.00E+00
-1.814565,0.00E+00,0.00E+00,0.00E+00,1.09E-01,0.00E+00,0.00E+00
-1.812264,0.00E+00,0.00E+00,0.00E+00,1.10E-01,0.00E+00,0.00E+00
-1.809963,0.00E+00,0.00E+00,0.00E+00,1.11E-01,0.00E+00,0.00E+00
-1.807662,0.00E+00,0.00E+00,0.00E+00,1.11E-01,0.00E+00,0.00E+00
-1.80536,0.00E+00,0.00E+00,0.00E+00,1.12E-01,0.00E+00,0.00E+00
-1.803059,0.00E+00,0.00E+00,0.00E+00,1.13E-01,0.00E+00,0.00E+00
-1.800758,0.00E+00,0.00E+00,0.00E+00,1.13E-01,0.00E+00,0.00E+00
-1.798457,0.00E+00,0.00E+00,0.00E+00,1.14E-01,0.00E+00,0.00E+00
-1.796156,0.00E+00,0.00E+00,0.00E+00,1.15E-01,0.00E+00,0.00E+00
-1.793855,0.00E+00,0.00E+00,0.00E+00,1.15E-01,0.00E+00,0.00E+00
-1.791554,0.00E+00,0.00E+00,0.00E+00,1.16E-01,0.00E+00,0.00E+00
-1.789253,0.00E+00,0.00E+00,0.00E+00,1.17E-01,0.00E+00,0.00E+00
-1.786952,0.00E+00,0.00E+00,0.00E+00,1.18E-01,0.00E+00,0.00E+00
-1.784651,0.00E+00,0.00E+00,0.00E+00,1.18E-01,0.00E+00,0.00E+00
-1.78235,0.00E+00,0.00E+00,0.00E+00,1.19E-01,0.00E+00,0.00E+00
-1.780049,0.00E+00,0.00E+00,0.00E+00,1.20E-01,0.00E+00,0.00E+00
-1.777748,0.00E+00,0.00E+00,0.00E+00,1.20E-01,0.00E+00,0.00E+00
-1.775447,0.00E+00,0.00E+00,0.00E+00,1.21E-01,0.00E+00,0.00E+00
-1.773146,0.00E+00,0.00E+00,0.00E+00,1.22E-01,0.00E+00,0.00E+00
-1.770845,0.00E+00,0.00E+00,0.00E+00,1.23E-01,0.00E+00,0.00E+00
-1.768544,0.00E+00,0.00E+00,0.00E+00,1.23E-01,0.00E+00,0.00E+00
-1.766243,0.00E+00,0.00E+00,0.00E+00,1.24E-01,0.00E+00,0.00E+00
-1.763942,0.00E+00,0.00E+00,0.00E+00,1.25E-01,0.00E+00,0.00E+00
-1.761641,0.00E+00,0.00E+00,0.00E+00,1.25E-01,0.00E+00,0.00E+00
-1.75934,0.00E+00,0.00E+00,0.00E+00,1.26E-01,0.00E+00,0.00E+00
-1.757039,0.00E+00,0.00E+00,0.00E+00,1.27E-01,0.00E+00,0.00E+00
-1.754738,0.00E+00,0.00E+00,0.00E+00,1.27E-01,0.00E+00,0.00E+00
-1.752437,0.00E+00,0.00E+00,0.00E+00,1.28E-01,0.00E+00,0.00E+00
-1.750136,0.00E+00,0.00E+00,0.00E+00,1.29E-01,0.00E+00,0.00E+00
-1.747835,0.00E+00,0.00E+00,0.00E+00,1.29E-01,0.00E+00,0.00E+00
-1.745534,0.00E+00,0.00E+00,0.00E+00,1.30E-01,0.00E+00,0.00E+00
-1.743233,0.00E+00,0.00E+00,0.00E+00,1.31E-01,0.00E+00,0.00E+00
-1.740932,0.00E+00,0.00E+00,0.00E+00,1.31E-01,0.00E+00,0.00E+00
-1.738631,0.00E+00,0.00E+00,0.00E+00,1.32E-01,0.00E+00,0.00E+00
-1.73633,0.00E+00,0.00E+00,0.00E+00,1.33E-01,0.00E+00,0.00E+00
-1.734029,0.00E+00,0.00E+00,0.00E+00,1.34E-01,0.00E+00,0.00E+00
-1.731728,0.00E+00,0.00E+00,0.00E+00,1.34E-01,0.00E+00,0.00E+00
-1.729427,0.00E+00,0.00E+00,0.00E+00,1.35E-01,0.00E+00,0.00E+00
-1.727125,0.00E+00,0.00E+00,0.00E+00,1.36E-01,0.00E+00,0.00E+00
-1.724824,0.00E+00,0.00E+00,0.00E+00,1.36E-01,0.00E+00,0.00E+00
-1.722523,0.00E+00,0.00E+00,0.00E+00,1.37E-01,0.00E+00,0.00E+00
-1.720222,0.00E+00,0.00E+00,0.00E+00,1.38E-01,0.00E+00,0.00E+00
-1.717921,0.00E+00,0.00E+00,0.00E+00,1.38E-01,0.00E+00,0.00E+00
-1.71562,0.00E+00,0.00E+00,0.00E+00,1.39E-01,0.00E+00,0.00E+00
-1.713319,0.00E+00,0.00E+00,0.00E+00,1.40E-01,0.00E+00,0.00E+00
-1.711018,0.00E+00,0.00E+00,0.00E+00,1.41E-01,0.00E+00,0.00E+00
-1.708717,0.00E+00,0.00E+00,0.00E+00,1.41E-01,0.00E+00,0.00E+00
-1.706416,0.00E+00,0.00E+00,0.00E+00,1.42E-01,0.00E+00,0.00E+00
-1.704115,0.00E+00,0.00E+00,0.00E+00,1.43E-01,0.00E+00,0.00E+00
-1.701814,0.00E+00,0.00E+00,0.00E+00,1.43E-01,0.00E+00,0.00E+00
-1.699513,0.00E+00,0.00E+00,0.00E+00,1.44E-01,0.00E+00,0.00E+00
-1.697212,0.00E+00,0.00E+00,0.00E+00,1.45E-01,0.00E+00,0.00E+00
-1.694911,0.00E+00,0.00E+00,0.00E+00,1.46E-01,0.00E+00,0.00E+00
-1.69261,0.00E+00,0.00E+00,0.00E+00,1.46E-01,0.00E+00,0.00E+00
-1.690309,0.00E+00,0.00E+00,0.00E+00,1.47E-01,0.00E+00,0.00E+00
-1.688008,0.00E+00,0.00E+00,0.00E+00,1.48E-01,0.00E+00,0.00E+00
-1.685707,0.00E+00,0.00E+00,0.00E+00,1.49E-01,0.00E+00,0.00E+00
-1.683406,0.00E+00,0.00E+00,0.00E+00,1.49E-01,0.00E+00,0.00E+00
-1.681105,0.00E+00,0.00E+00,0.00E+00,1.50E-01,0.00E+00,0.00E+00
-1.678804,0.00E+00,0.00E+00,0.00E+00,1.51E-01,0.00E+00,0.00E+00
-1.676503,0.00E+00,0.00E+00,0.00E+00,1.52E-01,0.00E+00,0.00E+00
-1.674202,0.00E+00,0.00E+00,0.00E+00,1.53E-01,0.00E+00,0.00E+00
-1.671901,0.00E+00,0.00E+00,0.00E+00,1.53E-01,0.00E+00,0.00E+00
-1.6696,0.00E+00,0.00E+00,0.00E+00,1.54E-01,0.00E+00,0.00E+00
-1.667299,0.00E+00,0.00E+00,0.00E+00,1.55E-01,0.00E+00,0.00E+00
-1.664998,0.00E+00,0.00E+00,0.00E+00,1.56E-01,0.00E+00,0.00E+00
-1.662697,0.00E+00,0.00E+00,0.00E+00,1.57E-01,0.00E+00,0.00E+00
-1.660396,0.00E+00,0.00E+00,0.00E+00,1.58E-01,0.00E+00,0.00E+00
-1.658095,0.00E+00,0.00E+00,0.00E+00,1.58E-01,0.00E+00,0.00E+00
-1.655794,0.00E+00,0.00E+00,0.00E+00,1.59E-01,0.00E+00,0.00E+00
-1.653493,0.00E+00,0.00E+00,0.00E+00,1.60E-01,0.00E+00,0.00E+00
-1.651191,0.00E+00,0.00E+00,0.00E+00,1.61E-01,0.00E+00,0.00E+00
-1.64889,0.00E+00,0.00E+00,0.00E+00,1.62E-01,0.00E+00,0.00E+00
-1.646589,0.00E+00,0.00E+00,0.00E+00,1.63E-01,0.00E+00,0.00E+00
-1.644288,0.00E+00,0.00E+00,0.00E+00,1.64E-01,0.00E+00,0.00E+00
-1.641987,0.00E+00,0.00E+00,0.00E+00,1.64E-01,0.00E+00,0.00E+00
-1.639686,0.00E+00,0.00E+00,0.00E+00,1.65E-01,0.00E+00,0.00E+00
-1.637385,0.00E+00,0.00E+00,0.00E+00,1.66E-01,0.00E+00,0.00E+00
-1.635084,0.00E+00,0.00E+00,0.00E+00,1.67E-01,0.00E+00,0.00E+00
-1.632783,0.00E+00,0.00E+00,0.00E+00,1.68E-01,0.00E+00,0.00E+00
-1.630482,0.00E+00,0.00E+00,0.00E+00,1.69E-01,0.00E+00,0.00E+00
-1.628181,0.00E+00,0.00E+00,0.00E+00,1.70E-01,0.00E+00,0.00E+00
-1.62588,0.00E+00,0.00E+00,0.00E+00,1.70E-01,0.00E+00,0.00E+00
-1.623579,0.00E+00,0.00E+00,0.00E+00,1.71E-01,0.00E+00,0.00E+00
-1.621278,0.00E+00,0.00E+00,0.00E+00,1.72E-01,0.00E+00,0.00E+00
-1.618977,0.00E+00,0.00E+00,0.00E+00,1.73E-01,0.00E+00,0.00E+00
-1.616676,0.00E+00,0.00E+00,0.00E+00,1.74E-01,0.00E+00,0.00E+00
-1.614375,0.00E+00,0.00E+00,0.00E+00,1.74E-01,0.00E+00,0.00E+00
-1.612074,0.00E+00,0.00E+00,0.00E+00,1.75E-01,0.00E+00,0.00E+00
-1.609773,0.00E+00,0.00E+00,0.00E+00,1.76E-01,0.00E+00,0.00E+00
-1.607472,0.00E+00,0.00E+00,0.00E+00,1.77E-01,0.00E+00,0.00E+00
-1.605171,0.00E+00,0.00E+00,0.00E+00,1.78E-01,0.00E+00,0.00E+00
-1.60287,0.00E+00,0.00E+00,0.00E+00,1.79E-01,0.00E+00,0.00E+00
-1.600569,0.00E+00,0.00E+00,0.00E+00,1.79E-01,0.00E+00,0.00E+00
-1.598268,0.00E+00,0.00E+00,0.00E+00,1.80E-01,0.00E+00,0.00E+00
-1.595967,0.00E+00,0.00E+00,0.00E+00,1.81E-01,0.00E+00,0.00E+00
-1.593666,0.00E+00,0.00E+00,0.00E+00,1.82E-01,0.00E+00,0.00E+00
-1.591365,0.00E+00,0.00E+00,0.00E+00,1.83E-01,0.00E+00,0.00E+00
-1.589064,0.00E+00,0.00E+00,0.00E+00,1.84E-01,0.00E+00,0.00E+00
-1.586763,0.00E+00,0.00E+00,0.00E+00,1.84E-01,0.00E+00,0.00E+00
-1.584462,0.00E+00,0.00E+00,0.00E+00,1.85E-01,0.00E+00,0.00E+00
-1.582161,0.00E+00,0.00E+00,0.00E+00,1.86E-01,0.00E+00,0.00E+00
-1.57986,0.00E+00,0.00E+00,0.00E+00,1.87E-01,0.00E+00,0.00E+00
-1.577559,0.00E+00,0.00E+00,0.00E+00,1.88E-01,0.00E+00,0.00E+00
-1.575257,0.00E+00,0.00E+00,0.00E+00,1.89E-01,0.00E+00,0.00E+00
-1.572956,0.00E+00,0.00E+00,0.00E+00,1.90E-01,0.00E+00,0.00E+00
-1.570655,0.00E+00,0.00E+00,0.00E+00,1.91E-01,0.00E+00,0.00E+00
-1.568354,0.00E+00,0.00E+00,0.00E+00,1.91E-01,0.00E+00,0.00E+00
-1.566053,0.00E+00,0.00E+00,0.00E+00,1.92E-01,0.00E+00,0.00E+00
-1.563752,0.00E+00,0.00E+00,0.00E+00,1.93E-01,0.00E+00,0.00E+00
-1.561451,0.00E+00,0.00E+00,0.00E+00,1.94E-01,0.00E+00,0.00E+00
-1.55915,0.00E+00,0.00E+00,0.00E+00,1.95E-01,0.00E+00,0.00E+00
-1.556849,0.00E+00,0.00E+00,0.00E+00,1.96E-01,0.00E+00,0.00E+00
-1.554548,0.00E+00,0.00E+00,0.00E+00,1.97E-01,0.00E+00,0.00E+00
-1.552247,0.00E+00,0.00E+00,0.00E+00,1.98E-01,0.00E+00,0.00E+00
-1.549946,0.00E+00,0.00E+00,0.00E+00,1.99E-01,0.00E+00,0.00E+00
-1.547645,0.00E+00,0.00E+00,0.00E+00,2.00E-01,0.00E+00,0.00E+00
-1.545344,0.00E+00,0.00E+00,0.00E+00,2.01E-01,0.00E+00,0.00E+00
-1.543043,0.00E+00,0.00E+00,0.00E+00,2.02E-01,0.00E+00,0.00E+00
-1.540742,0.00E+00,0.00E+00,0.00E+00,2.03E-01,0.00E+00,0.00E+00
-1.538441,0.00E+00,0.00E+00,0.00E+00,2.04E-01,0.00E+00,0.00E+00
-1.53614,0.00E+00,0.00E+00,0.00E+00,2.05E-01,0.00E+00,0.00E+00
-1.533839,0.00E+00,0.00E+00,0.00E+00,2.06E-01,0.00E+00,0.00E+00
-1.531538,0.00E+00,0.00E+00,0.00E+00,2.07E-01,0.00E+00,0.00E+00
-1.529237,0.00E+00,0.00E+00,0.00E+00,2.08E-01,0.00E+00,0.00E+00
-1.526936,0.00E+00,0.00E+00,0.00E+00,2.09E-01,0.00E+00,0.00E+00
-1.524635,0.00E+00,0.00E+00,0.00E+00,2.10E-01,0.00E+00,0.00E+00
-1.522334,0.00E+00,0.00E+00,0.00E+00,2.11E-01,0.00E+00,0.00E+00
-1.520033,0.00E+00,0.00E+00,0.00E+00,2.12E-01,0.00E+00,0.00E+00
-1.517732,0.00E+00,0.00E+00,0.00E+00,2.13E-01,0.00E+00,0.00E+00
-1.515431,0.00E+00,0.00E+00,0.00E+00,2.14E-01,0.00E+00,0.00E+00
-1.51313,0.00E+00,0.00E+00,0.00E+00,2.15E-01,0.00E+00,0.00E+00
-1.510829,0.00E+00,0.00E+00,0.00E+00,2.16E-01,0.00E+00,0.00E+00
-1.508528,0.00E+00,0.00E+00,0.00E+00,2.16E-01,0.00E+00,0.00E+00
-1.506227,0.00E+00,0.00E+00,0.00E+00,2.17E-01,0.00E+00,0.00E+00
-1.503926,0.00E+00,0.00E+00,0.00E+00,2.18E-01,0.00E+00,0.00E+00
-1.501625,0.00E+00,0.00E+00,0.00E+00,2.19E-01,0.00E+00,0.00E+00
-1.499324,0.00E+00,0.00E+00,0.00E+00,2.20E-01,0.00E+00,0.00E+00
-1.497022,0.00E+00,0.00E+00,0.00E+00,2.21E-01,0.00E+00,0.00E+00
-1.494721,0.00E+00,0.00E+00,0.00E+00,2.22E-01,0.00E+00,0.00E+00
-1.49242,0.00E+00,0.00E+00,0.00E+00,2.23E-01,0.00E+00,0.00E+00
-1.490119,0.00E+00,0.00E+00,0.00E+00,2.24E-01,0.00E+00,0.00E+00
-1.487818,0.00E+00,0.00E+00,0.00E+00,2.25E-01,0.00E+00,0.00E+00
-1.485517,0.00E+00,0.00E+00,0.00E+00,2.26E-01,0.00E+00,0.00E+00
-1.483216,0.00E+00,0.00E+00,0.00E+00,2.27E-01,0.00E+00,0.00E+00
-1.480915,0.00E+00,0.00E+00,0.00E+00,2.28E-01,0.00E+00,0.00E+00
-1.478614,0.00E+00,0.00E+00,0.00E+00,2.29E-01,0.00E+00,0.00E+00
-1.476313,0.00E+00,0.00E+00,0.00E+00,2.30E-01,0.00E+00,0.00E+00
-1.474012,0.00E+00,0.00E+00,0.00E+00,2.31E-01,0.00E+00,0.00E+00
-1.471711,0.00E+00,0.00E+00,0.00E+00,2.32E-01,0.00E+00,0.00E+00
-1.46941,0.00E+00,0.00E+00,0.00E+00,2.33E-01,0.00E+00,0.00E+00
-1.467109,0.00E+00,0.00E+00,0.00E+00,2.34E-01,0.00E+00,0.00E+00
-1.464808,0.00E+00,0.00E+00,0.00E+00,2.35E-01,0.00E+00,0.00E+00
-1.462507,0.00E+00,0.00E+00,0.00E+00,2.36E-01,0.00E+00,0.00E+00
-1.460206,0.00E+00,0.00E+00,0.00E+00,2.37E-01,0.00E+00,0.00E+00
-1.457905,0.00E+00,0.00E+00,0.00E+00,2.39E-01,0.00E+00,0.00E+00
-1.455604,0.00E+00,0.00E+00,0.00E+00,2.40E-01,0.00E+00,0.00E+00
-1.453303,0.00E+00,0.00E+00,0.00E+00,2.41E-01,0.00E+00,0.00E+00
-1.451002,0.00E+00,0.00E+00,0.00E+00,2.42E-01,0.00E+00,0.00E+00
-1.448701,0.00E+00,0.00E+00,0.00E+00,2.43E-01,0.00E+00,0.00E+00
-1.4464,0.00E+00,0.00E+00,0.00E+00,2.44E-01,0.00E+00,0.00E+00
-1.444099,0.00E+00,0.00E+00,0.00E+00,2.45E-01,0.00E+00,0.00E+00
-1.441798,0.00E+00,0.00E+00,0.00E+00,2.46E-01,0.00E+00,0.00E+00
-1.439497,0.00E+00,0.00E+00,0.00E+00,2.47E-01,0.00E+00,0.00E+00
-1.437196,0.00E+00,0.00E+00,0.00E+00,2.48E-01,0.00E+00,0.00E+00
-1.434895,0.00E+00,0.00E+00,0.00E+00,2.49E-01,0.00E+00,0.00E+00
-1.432594,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,0.00E+00
-1.430293,0.00E+00,0.00E+00,0.00E+00,2.51E-01,0.00E+00,0.00E+00
-1.427992,0.00E+00,0.00E+00,0.00E+00,2.52E-01,0.00E+00,0.00E+00
-1.425691,0.00E+00,0.00E+00,0.00E+00,2.53E-01,0.00E+00,0.00E+00
-1.42339,0.00E+00,0.00E+00,0.00E+00,2.54E-01,0.00E+00,0.00E+00
-1.421088,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,0.00E+00
-1.418787,0.00E+00,0.00E+00,0.00E+00,2.56E-01,0.00E+00,0.00E+00
-1.416486,0.00E+00,0.00E+00,0.00E+00,2.57E-01,0.00E+00,0.00E+00
-1.414185,0.00E+00,0.00E+00,0.00E+00,2.58E-01,0.00E+00,0.00E+00
-1.411884,0.00E+00,0.00E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00
-1.409583,0.00E+00,0.00E+00,0.00E+00,2.60E-01,0.00E+00,0.00E+00
-1.407282,0.00E+00,0.00E+00,0.00E+00,2.61E-01,0.00E+00,0.00E+00
-1.404981,0.00E+00,0.00E+00,0.00E+00,2.62E-01,0.00E+00,0.00E+00
-1.40268,0.00E+00,0.00E+00,0.00E+00,2.63E-01,0.00E+00,0.00E+00
-1.400379,0.00E+00,0.00E+00,0.00E+00,2.64E-01,0.00E+00,0.00E+00
-1.398078,0.00E+00,0.00E+00,0.00E+00,2.65E-01,0.00E+00,0.00E+00
-1.395777,0.00E+00,0.00E+00,0.00E+00,2.66E-01,0.00E+00,0.00E+00
-1.393476,0.00E+00,0.00E+00,0.00E+00,2.67E-01,0.00E+00,0.00E+00
-1.391175,0.00E+00,0.00E+00,0.00E+00,2.68E-01,0.00E+00,0.00E+00
-1.388874,0.00E+00,0.00E+00,0.00E+00,2.69E-01,0.00E+00,0.00E+00
-1.386573,0.00E+00,0.00E+00,0.00E+00,2.70E-01,0.00E+00,0.00E+00
-1.384272,0.00E+00,0.00E+00,0.00E+00,2.71E-01,0.00E+00,0.00E+00
-1.381971,0.00E+00,0.00E+00,0.00E+00,2.72E-01,0.00E+00,0.00E+00
-1.37967,0.00E+00,0.00E+00,0.00E+00,2.73E-01,0.00E+00,0.00E+00
-1.377369,0.00E+00,0.00E+00,0.00E+00,2.74E-01,0.00E+00,0.00E+00
-1.375068,0.00E+00,0.00E+00,0.00E+00,2.75E-01,0.00E+00,0.00E+00
-1.372767,0.00E+00,0.00E+00,0.00E+00,2.76E-01,0.00E+00,0.00E+00
-1.370466,0.00E+00,0.00E+00,0.00E+00,2.77E-01,0.00E+00,0.00E+00
-1.368165,0.00E+00,0.00E+00,0.00E+00,2.78E-01,0.00E+00,0.00E+00
-1.365864,0.00E+00,0.00E+00,0.00E+00,2.79E-01,0.00E+00,0.00E+00
-1.363563,0.00E+00,0.00E+00,0.00E+00,2.81E-01,0.00E+00,0.00E+00
-1.361262,0.00E+00,0.00E+00,0.00E+00,2.82E-01,0.00E+00,0.00E+00
-1.358961,0.00E+00,0.00E+00,0.00E+00,2.83E-01,0.00E+00,0.00E+00
-1.35666,0.00E+00,0.00E+00,0.00E+00,2.84E-01,0.00E+00,0.00E+00
-1.354359,0.00E+00,0.00E+00,0.00E+00,2.85E-01,0.00E+00,0.00E+00
-1.352058,0.00E+00,0.00E+00,0.00E+00,2.86E-01,0.00E+00,0.00E+00
-1.349757,0.00E+00,0.00E+00,0.00E+00,2.88E-01,0.00E+00,0.00E+00
-1.347456,0.00E+00,0.00E+00,0.00E+00,2.89E-01,0.00E+00,0.00E+00
-1.345154,0.00E+00,0.00E+00,0.00E+00,2.90E-01,0.00E+00,0.00E+00
-1.342853,0.00E+00,0.00E+00,0.00E+00,2.91E-01,0.00E+00,0.00E+00
-1.340552,0.00E+00,0.00E+00,0.00E+00,2.93E-01,0.00E+00,0.00E+00
-1.338251,0.00E+00,0.00E+00,0.00E+00,2.94E-01,0.00E+00,0.00E+00
-1.33595,0.00E+00,0.00E+00,0.00E+00,2.95E-01,0.00E+00,0.00E+00
-1.333649,0.00E+00,0.00E+00,0.00E+00,2.96E-01,0.00E+00,0.00E+00
-1.331348,0.00E+00,0.00E+00,0.00E+00,2.97E-01,0.00E+00,0.00E+00
-1.329047,0.00E+00,0.00E+00,0.00E+00,2.99E-01,0.00E+00,0.00E+00
-1.326746,0.00E+00,0.00E+00,0.00E+00,3.00E-01,0.00E+00,0.00E+00
-1.324445,0.00E+00,0.00E+00,0.00E+00,3.01E-01,0.00E+00,0.00E+00
-1.322144,0.00E+00,0.00E+00,0.00E+00,3.02E-01,0.00E+00,0.00E+00
-1.319843,0.00E+00,0.00E+00,0.00E+00,3.03E-01,0.00E+00,0.00E+00
-1.317542,0.00E+00,0.00E+00,0.00E+00,3.05E-01,0.00E+00,0.00E+00
-1.315241,0.00E+00,0.00E+00,0.00E+00,3.06E-01,0.00E+00,0.00E+00
-1.31294,0.00E+00,0.00E+00,0.00E+00,3.07E-01,0.00E+00,0.00E+00
